Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Very satisfied,Very satisfied,Very dissatisfied,A lot
Very happy,Very satisfied,Somewhat dissatisfied,Somewhat satisfied,Very satisfied,Just a few
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,No one
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount
Somewhat happy,Very satisfied,Somewhat dissatisfied,Somewhat dissatisfied,Somewhat satisfied,Just a few
Very happy,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Not too happy,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,Very satisfied,No one
Very happy,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,A lot
Very happy,Somewhat dissatisfied,Very satisfied,Very satisfied,Somewhat satisfied,Just a few
Very happy,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,A fair amount
Not too happy,Very satisfied,Very dissatisfied,Somewhat dissatisfied,Very satisfied,Just a few
Somewhat happy,Very satisfied,Somewhat dissatisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot
Not too happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Just a few
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Just a few
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount
Not too happy,Very satisfied,Not sure,Somewhat satisfied,Somewhat satisfied,Just a few
Somewhat happy,Very satisfied,Somewhat dissatisfied,Somewhat satisfied,Somewhat satisfied,Just a few
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Somewhat dissatisfied,Declined to answer,Somewhat satisfied,Just a few
Somewhat happy,Very satisfied,Somewhat satisfied,Very dissatisfied,Very satisfied,No one
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,A fair amount
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Just a few
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very dissatisfied,A fair amount
Very happy,Very satisfied,Very dissatisfied,Somewhat satisfied,Not sure,A lot
Somewhat happy,Somewhat satisfied,Somewhat dissatisfied,Somewhat satisfied,Somewhat satisfied,Just a few
Very happy,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Just a few
Very happy,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,A fair amount
Not too happy,Somewhat satisfied,Very satisfied,Somewhat satisfied,Very satisfied,No one
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,A fair amount
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Just a few
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Just a few
Somewhat happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount
Somewhat happy,Very satisfied,Somewhat dissatisfied,Somewhat dissatisfied,Very satisfied,Just a few
Somewhat happy,Very satisfied,Very dissatisfied,Very satisfied,Very satisfied,A lot
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,No one
Somewhat happy,Somewhat satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Just a few
Very happy,Very satisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Just a few
Somewhat happy,Somewhat satisfied,Very dissatisfied,Somewhat dissatisfied,Very dissatisfied,Just a few
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot
Very happy,Somewhat satisfied,Very dissatisfied,Very satisfied,Very satisfied,Just a few
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,Somewhat satisfied,A fair amount
Somewhat happy,Very satisfied,Very dissatisfied,Very dissatisfied,Somewhat dissatisfied,Just a few
Not too happy,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,A fair amount
Not too happy,Somewhat satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Just a few
Not sure,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,A fair amount
Very happy,Very satisfied,Very satisfied,Declined to answer,Very satisfied,A fair amount
Somewhat happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot
Not too happy,Declined to answer,Somewhat satisfied,Declined to answer,Very satisfied,Just a few
Somewhat happy,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A lot
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,No one
Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount
Very happy,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,A lot
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Just a few
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot
Not too happy,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very satisfied,A lot
Somewhat happy,Not sure,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,Just a few
Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Just a few
Somewhat happy,Somewhat dissatisfied,Very dissatisfied,Very dissatisfied,Somewhat satisfied,Just a few
Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount
Somewhat happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Just a few
Not too happy,Very dissatisfied,Very dissatisfied,Somewhat satisfied,Very dissatisfied,Just a few
Somewhat happy,Not sure,Somewhat satisfied,Very satisfied,Somewhat satisfied,Just a few
Very happy,Somewhat satisfied,Very satisfied,Very satisfied,Somewhat satisfied,A lot
Somewhat happy,Very satisfied,Very dissatisfied,Very dissatisfied,Somewhat satisfied,Just a few
